st_fee_gen_date,class_name,section_name,st_fee_total_receipt_amount
2016-04-22 00:00:00.000,10th,A,1100.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,C,1450.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,B,1450.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,B,3400.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,F,1450.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,C,1450.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,E,1450.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,C,1800.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,B,3650.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1730.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,F,1450.0
2016-05-02 00:00:00.000,4th,D,1730.0
2016-05-02 00:00:00.000,4th,E,1720.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,A,3850.0
2016-05-02 00:00:00.000,4th,D,850.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,D,1450.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1770.0
2016-05-02 00:00:00.000,4th,E,850.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,850.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,A,1480.0
2016-05-02 00:00:00.000,4th,A,3500.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,B,850.0
2016-05-02 00:00:00.000,4th,TULIP,1700.0
2016-05-02 00:00:00.000,4th,A,1450.0
2016-05-02 00:00:00.000,4th,E,1710.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,B,1780.0
2016-05-02 00:00:00.000,4th,C,300.0
2016-05-02 00:00:00.000,4th,B,1450.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1710.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,D,100.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,1800.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,A,1450.0
2016-05-02 00:00:00.000,4th,F,1760.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,3rd,B,1450.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,F,1450.0
2016-05-02 00:00:00.000,3rd,D,100.0
2016-05-02 00:00:00.000,4th,E,1450.0
2016-05-02 00:00:00.000,3rd,A,1710.0
2016-05-02 00:00:00.000,4th,A,1810.0
2016-05-02 00:00:00.000,4th,C,850.0
2016-04-22 00:00:00.000,10th,D,1550.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1770.0
2016-05-02 00:00:00.000,4th,D,1450.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1450.0
2016-05-02 00:00:00.000,4th,F,850.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,F,850.0
2016-05-02 00:00:00.000,4th,B,850.0
2016-04-22 00:00:00.000,10th,D,1800.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,A,850.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,F,1720.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-04-22 00:00:00.000,10th,E,1800.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1450.0
2016-05-02 00:00:00.000,4th,D,850.0
2016-05-02 00:00:00.000,4th,B,850.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,B,850.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,4th,E,1700.0
2016-05-02 00:00:00.000,4th,B,1710.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-04-22 00:00:00.000,10th,C,1910.0
2016-05-02 00:00:00.000,3rd,B,3500.0
2016-05-02 00:00:00.000,3rd,F,1800.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,A,850.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,6th,C,1800.0
2016-05-02 00:00:00.000,4th,F,1700.0
2016-05-02 00:00:00.000,4th,C,1700.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,C,850.0
2016-04-26 00:00:00.000,7th,F,1820.0
2016-05-02 00:00:00.000,4th,B,1700.0
2016-05-02 00:00:00.000,4th,C,1800.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,4th,F,1800.0
2016-04-26 00:00:00.000,7th,B,1800.0
2016-05-02 00:00:00.000,4th,C,850.0
2016-05-02 00:00:00.000,4th,C,850.0
2016-05-02 00:00:00.000,4th,A,850.0
2016-05-02 00:00:00.000,4th,F,100.0
2016-05-02 00:00:00.000,4th,A,850.0
2016-05-02 00:00:00.000,4th,A,850.0
2016-05-02 00:00:00.000,4th,D,400.0
2016-05-02 00:00:00.000,4th,A,1700.0
2016-05-02 00:00:00.000,4th,D,850.0
2016-05-02 00:00:00.000,4th,E,860.0
2016-05-02 00:00:00.000,4th,E,850.0
2016-04-26 00:00:00.000,8th,D,900.0
2016-04-26 00:00:00.000,9th,A,1550.0
2016-04-26 00:00:00.000,7th,D,1800.0
2016-04-26 00:00:00.000,9th,E,1800.0
2016-05-02 00:00:00.000,4th,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1450.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-05-02 00:00:00.000,3rd,A,6800.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,D,1740.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1450.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,E,1450.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1800.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,850.0
2016-04-23 00:00:00.000,2nd,A,2000.0
2016-04-23 00:00:00.000,2nd,E,2030.0
2016-05-02 00:00:00.000,3rd,E,1450.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,3400.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1270.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,A,1450.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,D,1450.0
2016-05-02 00:00:00.000,3rd,D,1790.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,A,5110.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,850.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1800.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1270.0
2016-04-23 00:00:00.000,2nd,C,2100.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1450.0
2016-05-02 00:00:00.000,3rd,C,1470.0
2016-05-02 00:00:00.000,3rd,A,1450.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1800.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,D,1450.0
2016-05-02 00:00:00.000,3rd,D,1710.0
2016-05-02 00:00:00.000,3rd,D,1800.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1280.0
2016-05-02 00:00:00.000,3rd,B,1460.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,1710.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-05-02 00:00:00.000,3rd,B,4060.0
2016-05-02 00:00:00.000,3rd,E,1770.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,1770.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1470.0
2016-05-02 00:00:00.000,3rd,B,1450.0
2016-05-02 00:00:00.000,3rd,E,1450.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1450.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,3400.0
2016-05-02 00:00:00.000,3rd,E,1750.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1710.0
2016-05-02 00:00:00.000,3rd,E,1730.0
2016-05-02 00:00:00.000,3rd,E,1450.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,E,1480.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,E,100.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,F,1450.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1270.0
2016-05-02 00:00:00.000,3rd,F,850.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-04-23 00:00:00.000,2nd,F,2080.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,C,1730.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1450.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,A,1710.0
2016-05-02 00:00:00.000,3rd,C,100.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-04-23 00:00:00.000,1st ,F,2110.0
2016-05-02 00:00:00.000,3rd,F,850.0
2016-05-02 00:00:00.000,3rd,F,100.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,A,100.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,850.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,E,850.0
2016-04-23 00:00:00.000,2nd,D,1000.0
2016-05-02 00:00:00.000,3rd,D,1750.0
2016-05-02 00:00:00.000,3rd,B,1770.0
2016-05-02 00:00:00.000,3rd,D,1450.0
2016-04-22 00:00:00.000,10th,B,2140.0
2016-04-22 00:00:00.000,10th,C,1800.0
2016-04-22 00:00:00.000,10th,C,1800.0
2016-04-26 00:00:00.000,9th,E,900.0
2016-04-26 00:00:00.000,9th,D,1800.0
2016-04-26 00:00:00.000,9th,F,1800.0
2016-04-26 00:00:00.000,9th,E,1800.0
2016-04-22 00:00:00.000,10th,A,1800.0
2016-04-22 00:00:00.000,10th,A,300.0
2016-04-22 00:00:00.000,10th,C,1800.0
2016-04-22 00:00:00.000,10th,A,2200.0
2016-04-26 00:00:00.000,9th,E,1800.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,E,850.0
2016-05-02 00:00:00.000,3rd,F,850.0
2016-05-02 00:00:00.000,3rd,C,850.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,850.0
2016-05-02 00:00:00.000,3rd,A,870.0
2016-04-26 00:00:00.000,8th,C,1800.0
2016-05-02 00:00:00.000,3rd,F,100.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-04-22 00:00:00.000,10th,B,1810.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,E,1450.0
2016-05-02 00:00:00.000,3rd,D,1710.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,B,100.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-04-22 00:00:00.000,10th,C,1800.0
2016-04-22 00:00:00.000,10th,B,1200.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-05-02 00:00:00.000,3rd,C,1450.0
2016-05-02 00:00:00.000,3rd,E,100.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-04-26 00:00:00.000,9th,F,1800.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-04-22 00:00:00.000,10th,B,2100.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,C,850.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,6th,C,300.0
2016-05-02 00:00:00.000,6th,D,1800.0
2016-04-26 00:00:00.000,9th,D,1800.0
2016-04-26 00:00:00.000,8th,F,1800.0
2016-04-26 00:00:00.000,9th,C,1800.0
2016-04-26 00:00:00.000,9th,B,1000.0
2016-04-26 00:00:00.000,8th,F,100.0
2016-05-02 00:00:00.000,3rd,A,100.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,F,1700.0
2016-05-02 00:00:00.000,3rd,A,1700.0
2016-05-02 00:00:00.000,3rd,C,3750.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,B,1700.0
2016-05-02 00:00:00.000,3rd,F,1450.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,3rd,C,1700.0
2016-04-26 00:00:00.000,7th,F,900.0
2016-05-02 00:00:00.000,3rd,B,300.0
2016-05-02 00:00:00.000,3rd,D,1700.0
2016-04-26 00:00:00.000,9th,F,450.0
2016-04-26 00:00:00.000,8th,F,500.0
2016-05-02 00:00:00.000,3rd,E,1700.0
2016-05-02 00:00:00.000,6th,C,1800.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,E,1000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,1750.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,C,2000.0
2016-04-23 00:00:00.000,2nd,C,1790.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,D,2000.0
2016-04-23 00:00:00.000,2nd,D,2000.0
2016-04-23 00:00:00.000,2nd,D,2000.0
2016-04-23 00:00:00.000,2nd,A,2000.0
2016-04-23 00:00:00.000,2nd,A,1750.0
2016-04-23 00:00:00.000,2nd,A,2000.0
2016-04-23 00:00:00.000,2nd,D,2000.0
2016-04-23 00:00:00.000,2nd,D,2000.0
2016-04-23 00:00:00.000,2nd,D,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,E,8000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,E,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,B,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,C,1500.0
2016-04-23 00:00:00.000,2nd,C,2000.0
2016-04-23 00:00:00.000,2nd,F,2020.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,C,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,C,2000.0
2016-04-23 00:00:00.000,2nd,F,1750.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,C,2000.0
2016-04-23 00:00:00.000,2nd,C,1750.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,C,2000.0
2016-04-23 00:00:00.000,2nd,F,1010.0
2016-04-23 00:00:00.000,2nd,F,2000.0
2016-04-23 00:00:00.000,2nd,F,1750.0
